iid,age,gender,race,imprace,imprelig,goal,date,go_out,career_c,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
336,25.0,1,3.0,1.0,5.0,1.0,5.0,2.0,17.0,4.0,4.0,20.0,15.0,30.0,10.0,15.0,10.0,30.0,15.0,20.0,10.0,15.0,10.0,5.0,9.0,7.0,7.0,9.0,30.0,15.0,20.0,10.0,15.0,10.0,4.0,6.0,6.5,5.0,10.0,5.0,4.0,4.0,5.0,8.0,10.0,4.0,1.0,1.0,9.0,4.0,6.0,10.0,10.0,10.0,3.0,4.0
337,28.0,1,2.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,4.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,16.0,6.0,6.5,6.5,6.0,6.0,20.0,16.0,16.0,16.0,16.0,16.0,6.0,6.0,6.5,6.0,6.0,9.0,9.0,8.0,8.0,8.0,7.0,5.0,4.0,6.0,7.0,5.0,7.0,8.0,7.0,6.0,4.0,4.0
338,27.0,1,6.0,1.0,1.0,1.0,4.0,2.0,7.0,2.0,4.0,10.0,20.0,25.0,20.0,20.0,5.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,9.0,7.0,10.0,25.0,5.0,20.0,25.0,10.0,15.0,7.0,9.0,9.0,7.0,9.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,10.0,10.0,7.0,7.0,5.0,10.0
341,23.0,0,4.0,3.0,10.0,1.0,6.0,1.0,10.0,5.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,60.0,10.0,10.0,15.0,0.0,5.0,7.0,9.0,7.0,9.0,9.0,20.0,10.0,20.0,20.0,0.0,26.66666666666666,7.0,7.0,6.5,6.0,6.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
342,33.0,0,3.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,4.0,40.0,15.0,25.0,7.5,15.0,0.0,70.0,5.0,5.0,15.0,5.0,1.5608597264851731,10.0,10.0,10.0,10.0,10.0,55.0,10.0,5.0,15.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,2.375,4.0,10.0,4.0
343,32.0,0,2.0,5.0,6.0,3.0,2.0,1.0,4.0,5.0,4.0,5.0,25.0,20.0,10.0,15.0,25.0,30.0,15.0,7.0,20.0,8.0,20.0,4.0,8.0,10.0,6.0,7.0,15.0,20.0,15.0,15.0,15.0,20.0,6.0,7.0,9.0,6.0,8.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0
344,26.0,0,3.0,1.0,3.0,3.0,4.0,3.0,9.0,5.0,4.0,15.0,15.0,15.0,20.0,20.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,7.0,7.0,8.0,8.0,9.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0
345,24.0,0,2.0,7.0,6.0,2.0,7.0,4.0,4.0,6.0,4.0,10.0,20.0,27.0,23.0,15.0,5.0,35.0,10.0,10.0,25.0,10.0,10.0,7.0,9.0,9.0,7.0,7.0,50.0,0.0,5.0,20.0,5.0,20.0,6.0,10.0,10.0,7.0,10.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0
347,26.0,0,1.0,1.0,1.0,5.0,6.0,1.0,13.0,5.0,4.0,30.0,7.316911617676465,10.0,20.0,30.0,5.0,30.0,5.0,10.0,20.0,25.5,5.0,8.0,6.5,10.0,10.0,10.0,30.0,5.0,10.0,20.0,29.710144927536238,5.0,10.0,4.0,10.0,8.0,9.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,4.0,5.0,3.0,8.0,2.375,7.0,10.0,1.0
348,21.0,0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,5.0,4.0,15.0,25.0,15.0,15.0,15.0,15.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,25.0,15.0,15.0,15.0,15.0,15.0,5.0,8.0,8.0,8.0,8.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0
349,33.0,0,2.0,1.0,7.0,1.0,4.0,2.0,7.0,6.0,4.0,25.0,20.0,10.0,20.0,20.0,5.0,50.0,5.0,20.0,27.5,5.0,1.5608597264851731,7.0,8.0,9.0,8.0,7.0,15.0,20.0,20.0,10.0,25.0,10.0,8.0,7.0,8.0,9.0,9.0,2.0,3.0,10.0,8.0,7.0,8.0,7.0,1.0,6.0,7.0,4.0,8.0,8.0,8.0,9.0,6.0,7.0
350,31.0,0,2.0,9.0,5.0,2.0,7.0,3.0,4.0,6.0,4.0,12.0,25.0,25.0,8.0,15.0,15.0,30.0,5.0,10.0,25.0,5.0,24.065233789191378,7.0,10.0,8.0,6.0,8.0,15.0,15.0,15.0,15.0,25.0,15.0,7.0,9.0,7.0,4.0,8.0,9.0,2.0,10.0,9.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,7.0
351,34.0,0,4.0,1.0,3.0,2.0,5.0,4.0,2.0,8.0,4.0,15.0,15.0,30.0,15.0,15.0,10.0,30.0,10.0,10.0,27.5,10.0,10.0,8.0,10.0,8.0,7.0,9.0,30.0,10.0,10.0,27.5,10.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,10.0,5.0,5.0
352,29.0,0,6.0,6.0,6.0,2.0,4.0,3.0,6.0,9.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,15.0,10.0,15.0,20.0,9.0,10.0,9.0,9.0,8.0,20.0,20.0,20.0,10.0,15.0,15.0,9.0,9.0,9.0,8.0,9.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,7.0,7.0
353,25.0,0,4.0,7.0,7.0,1.0,2.0,1.0,2.0,5.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,18.0,18.0,19.0,19.0,18.0,18.0,6.0,6.5,6.5,6.0,6.0,15.0,10.0,25.0,25.0,10.0,15.0,8.0,8.0,8.0,8.0,8.0,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,9.0,8.0,9.0,8.0,5.0
354,22.0,0,2.0,9.0,8.0,1.0,6.0,1.0,3.0,7.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,40.0,5.0,10.0,25.0,15.0,15.0,7.0,7.0,8.0,10.0,8.0,25.0,5.0,20.0,15.0,17.0,18.0,7.0,8.0,8.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0
355,24.0,0,2.0,10.0,2.0,1.0,4.0,3.0,3.0,7.0,4.0,40.0,20.0,10.0,7.5,10.0,5.0,60.0,10.0,5.0,20.0,5.0,1.5608597264851731,6.0,10.0,8.0,8.0,8.0,50.0,20.0,10.0,7.5,10.0,5.0,6.0,6.0,7.0,8.0,8.0,9.0,1.0,7.0,8.0,7.0,7.0,7.0,1.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0
356,27.0,0,2.0,2.0,4.0,1.0,7.0,2.0,3.0,4.0,4.0,15.0,25.0,20.0,20.0,0.0,20.0,50.0,0.0,20.0,25.0,0.0,5.0,7.0,10.0,9.0,8.0,6.0,30.0,10.0,15.0,15.0,29.710144927536238,3.552713678800501e-15,7.0,10.0,9.0,7.0,9.0,10.0,9.0,8.0,10.0,8.0,5.0,7.0,1.0,5.0,8.0,9.0,8.0,9.0,7.0,10.0,5.0,6.0
357,27.0,0,4.0,10.0,10.0,1.0,4.0,2.0,2.0,2.0,4.0,15.0,20.0,20.0,20.0,20.0,5.0,60.0,0.0,5.0,20.0,0.0,15.0,6.0,10.0,7.0,7.0,6.0,15.0,20.0,15.0,20.0,10.0,20.0,7.0,7.0,6.5,6.0,6.0,2.0,6.0,10.0,10.0,10.0,10.0,8.0,1.0,7.0,10.0,6.0,10.0,8.0,7.0,7.0,8.0,1.0
358,26.0,0,4.0,1.0,1.0,1.0,5.0,3.0,7.0,5.0,4.0,20.0,10.0,25.0,25.0,10.0,10.0,40.0,5.0,10.0,10.0,5.0,24.065233789191378,8.0,7.0,8.0,8.0,7.0,30.0,5.0,25.0,10.0,25.0,5.0,8.0,7.0,8.0,8.0,7.0,6.0,2.0,7.0,10.0,4.0,5.0,2.0,4.0,9.0,9.0,6.0,5.0,8.0,4.0,5.0,7.0,3.0
359,26.0,0,2.0,1.0,5.0,2.0,6.0,3.0,9.0,2.0,4.0,9.0,17.0,23.0,15.0,14.0,22.0,25.0,7.0,8.0,25.0,10.0,24.065233789191378,7.0,10.0,9.0,4.0,8.0,25.0,13.0,10.0,13.0,25.0,14.0,4.0,8.0,8.0,4.0,4.0,2.0,1.0,1.0,7.0,2.625,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0
360,24.0,0,6.0,8.0,4.0,2.0,6.0,2.0,3.0,7.0,4.0,20.0,27.60985302939412,10.0,10.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,8.0,10.0,8.0,8.0,8.0,30.0,10.0,10.0,20.0,10.0,20.0,8.0,10.0,9.0,8.0,9.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0
361,34.0,1,2.0,5.0,5.0,2.0,6.0,6.0,1.0,5.0,4.0,30.0,20.0,30.0,7.5,5.0,10.0,30.0,10.0,20.0,7.5,25.5,5.0,7.0,7.0,7.0,5.0,9.0,30.0,20.0,10.0,10.0,0.0,10.0,7.0,7.0,7.0,3.0,4.0,3.0,1.0,3.0,5.0,9.0,10.0,3.0,3.0,4.0,10.0,6.0,8.0,9.0,7.0,7.0,3.0,2.0
362,30.0,1,2.0,1.0,1.0,1.0,4.0,3.0,1.0,9.0,4.0,20.51,14.53,24.79,17.09,5.98,17.09,33.0,17.0,16.0,27.5,0.0,1.5608597264851731,7.0,7.0,8.0,9.0,8.0,25.0,25.0,20.0,10.0,10.0,10.0,7.0,7.0,8.0,10.0,8.0,8.0,2.0,1.0,9.0,6.0,6.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,2.0
363,23.0,1,4.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,20.0,25.0,15.0,27.5,5.0,5.0,5.0,7.0,8.0,8.0,4.0,15.0,25.0,20.0,25.0,5.0,10.0,5.0,8.0,7.0,7.0,4.0,3.0,3.0,9.0,10.0,4.0,5.0,8.0,6.0,9.0,7.0,5.0,5.0,8.0,7.0,5.0,8.0,5.0
364,27.0,1,3.0,6.0,2.0,3.0,4.0,2.0,7.0,6.0,4.0,25.0,25.0,25.0,15.0,10.0,0.0,25.0,10.0,25.0,20.0,15.0,5.0,8.0,8.0,9.0,8.0,9.0,20.0,10.0,20.0,10.0,20.0,20.0,8.0,8.0,9.0,9.0,10.0,9.0,7.0,9.0,9.0,4.0,3.0,3.0,5.0,1.0,9.0,5.0,4.0,7.0,5.0,6.0,8.0,1.0
365,30.0,1,2.0,1.0,1.0,1.0,2.0,1.0,10.0,8.0,4.0,31.58,10.53,15.79,21.05,10.53,10.53,20.0,20.0,20.0,15.0,15.0,10.0,8.0,6.5,9.0,9.0,9.0,30.0,10.0,10.0,20.0,15.0,15.0,8.0,7.0,7.0,8.0,7.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0
366,27.0,1,2.0,4.0,6.0,1.0,4.0,1.0,6.0,5.0,4.0,14.0,18.0,17.0,16.0,15.0,20.0,13.0,20.0,14.0,20.0,13.0,20.0,6.0,8.0,8.0,9.0,10.0,20.0,15.0,15.0,20.0,10.0,20.0,5.0,8.0,8.0,10.0,10.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0
367,27.0,1,2.0,6.0,3.0,3.0,4.0,1.0,13.0,8.0,4.0,30.0,15.0,20.0,25.0,5.0,5.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,7.0,7.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,7.0,5.0,6.5,9.0,6.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,4.0,7.0,8.0,7.0,2.0
368,24.0,1,6.0,1.0,1.0,1.0,4.0,2.0,6.0,4.0,4.0,20.0,10.0,25.0,20.0,10.0,15.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,8.0,8.0,8.0,7.0,15.0,15.0,20.0,15.0,15.0,20.0,6.0,7.0,8.0,7.0,8.0,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0
369,25.0,1,2.0,1.0,8.0,2.0,5.0,3.0,3.0,7.0,4.0,17.0,18.0,28.0,27.0,5.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0,6.0,9.0,10.0,9.0,7.0,57.5,0.0,8.0,15.0,0.0,12.0,6.0,9.0,10.0,9.0,7.0,2.0,6.0,2.0,6.0,7.0,7.0,7.0,1.0,1.0,10.0,3.0,7.0,5.0,6.0,8.0,1.0,1.0
370,28.0,1,2.0,7.0,4.0,3.0,4.0,1.0,7.0,7.0,4.0,40.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0,8.0,6.5,9.0,9.0,9.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,9.0,9.0,9.0,7.0,8.0,7.0,7.0,6.0,6.0,3.0,1.0,6.0,7.0,2.0,2.0,4.0,5.0,9.0,4.0,1.0
371,27.0,1,2.0,3.0,1.0,5.0,7.0,1.0,9.0,6.0,4.0,40.0,7.316911617676465,10.0,27.5,0.0,0.0,15.0,15.0,15.0,15.0,20.0,20.0,10.0,8.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,20.0,3.552713678800501e-15,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,10.0,10.0,1.0,7.0
372,27.0,1,2.0,9.0,7.0,2.0,5.0,2.0,10.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,9.0,8.0,8.0,40.0,15.0,10.0,20.0,0.0,15.0,7.0,8.0,8.0,8.0,7.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0
373,29.0,1,3.0,3.0,1.0,2.0,5.0,2.0,7.0,9.0,4.0,40.0,7.316911617676465,8.702327607760777,10.0,0.0,5.0,70.0,5.0,5.0,7.5,5.0,1.5608597264851731,9.0,8.0,9.0,9.0,9.0,57.5,0.0,5.0,7.5,0.0,5.0,9.0,7.0,8.0,10.0,8.0,7.0,5.0,8.0,8.0,7.0,6.0,3.0,5.0,9.0,8.0,2.0,3.0,4.0,5.0,9.0,8.0,2.0
374,30.0,1,4.0,6.0,6.0,2.0,4.0,2.0,7.0,7.0,4.0,40.0,10.0,10.0,10.0,5.0,15.0,60.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,35.0,20.0,20.0,10.0,5.0,10.0,7.0,7.0,6.5,6.0,6.0,10.0,10.0,8.0,7.0,8.0,8.0,5.0,5.0,6.0,5.0,6.0,9.0,10.0,9.0,8.0,4.0,4.0
375,27.0,1,2.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,30.0,20.0,15.0,15.0,8.0,12.0,30.0,10.0,10.0,15.0,25.0,10.0,8.0,9.0,8.0,9.0,9.0,23.0,15.0,15.0,15.0,27.0,5.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,5.0,8.0,4.0,4.0,2.0,2.0,7.0,5.0,6.0,5.0,6.0,3.0,6.0,7.0,3.0
376,25.0,1,4.0,10.0,7.0,2.0,5.0,2.0,10.0,5.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,30.0,10.0,20.0,10.0,20.0,10.0,6.0,10.0,9.0,8.0,10.0,40.0,5.0,15.0,15.0,5.0,20.0,6.0,9.0,10.0,8.0,10.0,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,4.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0
377,26.0,1,4.0,3.0,2.0,1.0,5.0,1.0,7.0,6.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,20.0,25.0,20.0,20.0,10.0,5.0,7.0,8.0,7.0,8.0,7.0,45.0,10.0,5.0,27.5,5.0,5.0,7.0,6.0,7.0,8.0,7.0,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0
378,29.0,1,2.0,3.0,2.0,6.0,5.0,2.0,7.0,6.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,25.0,10.0,10.0,15.0,25.5,10.0,6.0,7.0,9.0,7.0,7.0,10.0,10.0,20.0,20.0,29.710144927536238,10.0,6.0,6.0,9.0,8.0,7.0,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0
379,34.0,0,2.0,4.0,6.0,2.0,7.0,2.0,7.0,5.0,4.0,15.0,15.0,20.0,15.0,15.0,20.0,50.0,5.0,5.0,27.5,0.0,10.0,6.0,9.0,8.0,6.0,9.0,20.0,15.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,5.0,9.0,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0
380,33.0,0,1.0,4.0,8.0,2.0,7.0,4.0,6.0,6.0,4.0,20.0,20.0,20.0,15.0,15.0,10.0,70.0,0.0,0.0,7.5,0.0,1.5608597264851731,4.0,7.0,9.0,9.0,9.0,20.0,15.0,15.0,20.0,20.0,10.0,3.0,7.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,5.0,5.0,3.0,1.0,5.0,5.0,7.0,7.0,10.0,9.0,9.0,9.0,9.0
381,24.0,0,2.0,6.0,3.0,5.0,4.0,1.0,6.0,2.0,4.0,20.0,10.0,20.0,27.5,5.0,10.0,40.0,5.0,20.0,15.0,10.0,10.0,7.0,7.0,9.0,10.0,8.0,40.0,5.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,9.0,9.0,5.0,5.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,9.0,6.0,4.0,8.0,7.0,8.0,8.0,7.0
382,28.0,0,2.0,8.0,1.0,2.0,7.0,3.0,6.0,6.0,4.0,25.0,25.0,25.0,10.0,10.0,5.0,70.0,0.0,10.0,10.0,0.0,1.5608597264851731,7.0,7.0,7.0,7.0,10.0,57.5,0.0,10.0,10.0,0.0,3.552713678800501e-15,8.0,8.0,8.0,8.0,8.0,6.0,5.0,10.0,10.0,9.0,9.0,6.0,8.0,3.0,8.0,10.0,8.0,10.0,9.0,9.0,9.0,1.0
383,27.0,0,2.0,10.0,5.0,3.0,6.0,2.0,7.0,4.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,70.0,1.0,2.0,20.0,1.0,1.5608597264851731,7.0,9.0,6.5,7.0,6.0,50.0,5.0,5.0,20.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,9.0,7.0,9.0,9.0,8.0,8.0,5.0,1.0,5.0,6.0,9.0,4.0,9.0,8.0,7.0,7.0,4.0
384,23.0,0,2.0,9.0,6.0,2.0,5.0,3.0,10.0,8.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,10.0,20.0,20.0,10.0,8.0,8.0,8.0,9.0,9.0,25.0,15.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,10.0,10.0,8.0,5.0,7.0,9.0,10.0,10.0,3.0,3.0,7.0,6.0,7.0,10.0,10.0,5.0,6.0,6.0,3.0
385,25.0,0,2.0,5.0,8.0,2.0,5.0,3.0,2.0,7.0,4.0,25.0,20.0,20.0,20.0,10.0,5.0,50.0,5.0,10.0,20.0,5.0,10.0,8.0,8.0,8.0,6.0,6.0,40.0,5.0,10.0,20.0,5.0,20.0,7.0,10.0,6.5,8.0,5.0,7.0,5.0,8.0,10.0,10.0,10.0,10.0,6.0,8.0,9.0,6.0,10.0,10.0,8.0,10.0,9.0,8.0
386,26.0,0,2.0,4.0,2.0,2.0,7.0,2.0,3.0,4.0,4.0,15.0,10.0,30.0,10.0,15.0,20.0,40.0,5.0,10.0,20.0,10.0,15.0,7.0,8.0,9.0,9.0,9.0,15.0,10.0,30.0,10.0,15.0,20.0,6.0,8.0,8.0,7.0,9.0,1.0,3.0,5.0,8.0,7.0,7.0,2.0,5.0,7.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,3.0
387,25.0,0,2.0,5.0,2.0,2.0,7.0,2.0,3.0,6.0,4.0,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,20.0,15.0,25.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,8.0,8.0,6.0,6.0,4.0,3.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,2.0
388,24.0,0,2.0,1.0,6.0,2.0,4.0,2.0,3.0,4.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,8.0,7.0,8.0,20.0,15.0,14.0,16.0,1.0,16.0,7.0,9.0,9.0,8.0,9.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0
389,21.0,0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,20.0,27.60985302939412,20.0,20.0,0.0,10.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,7.0,9.0,5.0,50.0,0.0,10.0,15.0,15.0,10.0,8.0,10.0,9.0,7.0,7.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0
390,30.0,0,4.0,1.0,10.0,6.0,4.0,3.0,2.0,6.0,4.0,10.0,20.0,20.0,10.0,10.0,27.505,10.0,20.0,20.0,10.0,10.0,24.065233789191378,8.0,8.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,6.0,1.0,6.0,10.0,6.0,6.0,8.0,1.0,4.0,10.0,6.0,8.0,8.0,8.0,8.0,4.0,6.0
391,28.0,0,2.0,1.0,5.0,1.0,4.0,1.0,6.0,4.0,4.0,35.0,7.316911617676465,31.610603435343535,10.0,10.0,10.0,70.0,0.0,0.0,20.0,0.0,1.5608597264851731,8.0,9.0,9.0,9.0,7.0,50.0,0.0,0.0,7.5,29.710144927536238,3.552713678800501e-15,8.0,9.0,9.0,9.0,7.0,8.0,1.0,6.0,8.0,6.0,7.0,9.0,1.0,9.0,9.0,1.0,3.0,5.0,5.0,5.0,4.0,2.0
392,26.0,0,2.0,6.0,1.0,5.0,4.0,3.0,6.0,3.0,4.0,15.0,20.0,15.0,27.5,10.0,10.0,25.0,10.0,10.0,25.0,15.0,15.0,4.0,7.0,8.0,7.0,7.0,15.0,20.0,15.0,25.0,15.0,10.0,5.0,6.0,7.0,8.0,5.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0
393,22.0,0,2.0,4.0,8.0,1.0,7.0,1.0,6.0,6.0,4.0,8.0,20.0,25.0,25.0,12.0,10.0,18.0,18.0,18.0,18.0,5.0,13.0,7.0,9.0,8.0,8.0,8.0,10.0,20.0,25.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0
394,24.0,0,2.0,1.0,6.0,2.0,4.0,2.0,6.0,6.0,4.0,18.0,19.0,16.0,15.0,15.0,17.0,20.0,20.0,15.0,15.0,15.0,15.0,9.0,8.0,7.0,7.0,7.0,20.0,15.0,15.0,15.0,20.0,15.0,8.0,8.0,7.0,7.0,7.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0
395,33.0,0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,8.0,9.0,7.0,7.0,30.0,20.0,10.0,20.0,10.0,10.0,9.0,8.0,8.0,7.0,8.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0
396,25.0,0,4.0,1.0,5.0,2.0,7.0,2.0,6.0,4.0,4.0,15.0,18.0,18.0,18.0,15.0,16.0,20.0,15.0,15.0,18.0,14.0,18.0,8.0,10.0,10.0,10.0,8.0,16.0,15.0,18.0,18.0,18.0,15.0,8.0,10.0,10.0,10.0,9.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0
397,24.0,1,2.0,3.0,2.0,2.0,5.0,2.0,1.0,6.0,4.0,20.0,21.0,21.0,22.0,6.0,10.0,18.0,28.0,17.0,23.0,6.0,8.0,7.0,7.0,10.0,7.0,9.0,27.0,18.0,14.0,25.0,5.0,9.0,6.0,6.0,9.0,7.0,8.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0
398,29.0,1,2.0,7.0,2.0,2.0,3.0,1.0,7.0,8.0,4.0,40.0,10.0,10.0,27.5,0.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.5,7.0,10.0,8.0,35.0,20.0,10.0,20.0,5.0,10.0,7.0,6.0,8.0,10.0,7.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0
